id,day,brand_id,brand_code,brand_name,brand_voice,brand_color,platform,slot_utc,char_limit,content_type,template_id,template_name,template_slot,body_template,suggested_hashtags,status,notes
92,4,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Bluesky,10:00 UTC,300,short text + custom feed tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
93,4,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Bluesky,10:00 UTC,300,short text + custom feed tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
94,4,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Bluesky,10:00 UTC,300,short text + custom feed tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
95,4,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Bluesky,10:00 UTC,300,short text + custom feed tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
96,4,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Threads,16:00 UTC,500,"conversational, question-led",T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
97,4,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Threads,16:00 UTC,500,"conversational, question-led",T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
98,4,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Threads,16:00 UTC,500,"conversational, question-led",T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
99,4,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Threads,16:00 UTC,500,"conversational, question-led",T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
100,4,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Threads,16:00 UTC,500,"conversational, question-led",T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
101,5,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,X,08:00 UTC,280,short text + 2 hashtags,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
102,5,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,X,08:00 UTC,280,short text + 2 hashtags,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
103,5,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,X,08:00 UTC,280,short text + 2 hashtags,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
104,5,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,X,08:00 UTC,280,short text + 2 hashtags,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
105,5,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,X,08:00 UTC,280,short text + 2 hashtags,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
106,5,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
107,5,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
108,5,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
109,5,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
110,5,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
111,5,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Mastodon,09:00 UTC,500,short text + open tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
112,5,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Mastodon,09:00 UTC,500,short text + open tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
113,5,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Mastodon,09:00 UTC,500,short text + open tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
114,5,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Mastodon,09:00 UTC,500,short text + open tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
115,5,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Mastodon,09:00 UTC,500,short text + open tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
116,5,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Bluesky,10:00 UTC,300,short text + custom feed tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
117,5,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Bluesky,10:00 UTC,300,short text + custom feed tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
118,5,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Bluesky,10:00 UTC,300,short text + custom feed tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
119,5,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Bluesky,10:00 UTC,300,short text + custom feed tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
120,5,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Bluesky,10:00 UTC,300,short text + custom feed tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
121,5,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Threads,16:00 UTC,500,"conversational, question-led",T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
122,5,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Threads,16:00 UTC,500,"conversational, question-led",T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
123,5,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Threads,16:00 UTC,500,"conversational, question-led",T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
124,5,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Threads,16:00 UTC,500,"conversational, question-led",T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
125,5,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Threads,16:00 UTC,500,"conversational, question-led",T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
126,6,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,X,08:00 UTC,280,short text + 2 hashtags,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
127,6,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,X,08:00 UTC,280,short text + 2 hashtags,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
128,6,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,X,08:00 UTC,280,short text + 2 hashtags,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
129,6,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,X,08:00 UTC,280,short text + 2 hashtags,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
130,6,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,X,08:00 UTC,280,short text + 2 hashtags,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
131,6,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
132,6,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
133,6,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
134,6,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
135,6,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
136,6,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Mastodon,09:00 UTC,500,short text + open tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
137,6,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Mastodon,09:00 UTC,500,short text + open tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
138,6,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Mastodon,09:00 UTC,500,short text + open tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
139,6,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Mastodon,09:00 UTC,500,short text + open tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
140,6,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Mastodon,09:00 UTC,500,short text + open tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
141,6,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Bluesky,10:00 UTC,300,short text + custom feed tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
142,6,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Bluesky,10:00 UTC,300,short text + custom feed tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
143,6,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Bluesky,10:00 UTC,300,short text + custom feed tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
144,6,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Bluesky,10:00 UTC,300,short text + custom feed tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
145,6,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Bluesky,10:00 UTC,300,short text + custom feed tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
146,6,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Threads,16:00 UTC,500,"conversational, question-led",T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
147,6,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Threads,16:00 UTC,500,"conversational, question-led",T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
148,6,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Threads,16:00 UTC,500,"conversational, question-led",T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
149,6,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Threads,16:00 UTC,500,"conversational, question-led",T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
150,6,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Threads,16:00 UTC,500,"conversational, question-led",T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
151,7,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,X,08:00 UTC,280,short text + 2 hashtags,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
152,7,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,X,08:00 UTC,280,short text + 2 hashtags,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
